case_id,customer_id,amount_paise,payment_method,failure_code,time_since_failure_minutes,incident_id,historical_payment_success_rate,customer_value_band,engagement_score,assigned_action,propensity,eligible_actions,policy_version,y_observed,split
case_daadad9d,cust_1abc6eb1,180394,upi,BANK_TIMEOUT,12,,0.5339197937990087,low,0.1372308447425175,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_9105febd,cust_bb61ef48,25686,upi,INSUFFICIENT_FUNDS,1,,0.789548180565111,medium,0.3541718872547629,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_398aa514,cust_8d7e2c7f,35166,upi,BANK_TIMEOUT,1,,1.0,low,0.5246841317811822,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_bb7ced46,cust_16a0b4e9,31428,upi,NETWORK_ERROR,14,,0.7658849491838378,medium,0.17619756403565273,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_de5a6abb,cust_5f138035,19274,card,INSUFFICIENT_FUNDS,24,,0.8100385231470496,low,0.24699271682892743,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_aa79c340,cust_ea324b16,187048,card,INSUFFICIENT_FUNDS,27,,0.9459933600272219,low,0.10025187201200549,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_9d1f83e1,cust_5364c397,23734,upi,NETWORK_ERROR,80,,0.5955580035882792,medium,0.09515687766996248,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_835c403e,cust_5653ef0d,217857,upi,NETWORK_ERROR,11,,0.8818930530744172,medium,0.7245905959340252,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b1b95e3f,cust_80135268,45293,upi,INSUFFICIENT_FUNDS,15,,0.8441110160463086,medium,0.14731587808258217,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_4c9e36fa,cust_960d8304,93866,upi,INSUFFICIENT_FUNDS,25,,0.6623775148971788,high,0.5964713860476757,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9bfb48ce,cust_3389508d,92758,upi,INSUFFICIENT_FUNDS,26,,0.5073705332603197,medium,0.2580560774883859,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_32d79c38,cust_f0ffcb6d,349202,upi,BANK_TIMEOUT,22,,0.7580252777179226,low,0.26683376982860846,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_90460f1f,cust_e4f288e9,31115,upi,BANK_TIMEOUT,28,,0.8187008727052743,low,0.24788814838627146,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_c86f240a,cust_e898e41a,113915,upi,NETWORK_ERROR,16,,1.0,low,0.29746453734839307,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_aa9bbba1,cust_24446b9d,228918,card,BANK_DECLINE,11,,0.5669560011418079,low,0.046553310210382816,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_a43de0f6,cust_ef71a7e0,57891,upi,INSUFFICIENT_FUNDS,2,,0.6699356791287102,high,0.5270285770063434,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_fb151bcc,cust_839ffeda,917344,upi,BANK_TIMEOUT,1,,0.8546361220021623,low,0.28649064686661213,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_880a47ef,cust_311d76a9,110086,card,INSUFFICIENT_FUNDS,12,,0.6206405615539662,high,0.45873120134909484,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_1859ea81,cust_621bb292,54293,upi,BANK_TIMEOUT,5,,0.7969137791318243,low,0.43760187818439117,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_3888bea4,cust_b2edae66,82192,card,INSUFFICIENT_FUNDS,16,,0.722028243840725,high,0.010974868713414312,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_aa7f322f,cust_5203b786,91917,card,BANK_TIMEOUT,31,,0.8728748255997529,low,0.17993177772114397,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_21c1c4f6,cust_bfa7aa64,14121,upi,INSUFFICIENT_FUNDS,33,,0.5393791860034306,low,0.4027898172304178,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_476c1eb3,cust_861ac480,421046,upi,BANK_TIMEOUT,4,,0.6724951939367283,low,0.4409956562370395,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_48c846a9,cust_47f9f8c2,92692,upi,BANK_TIMEOUT,71,,0.959229232011736,low,0.20051307082616673,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f73abed4,cust_c75a3750,57643,upi,BANK_TIMEOUT,1,,0.6925596216690613,low,0.4887830232732486,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_aa1bb765,cust_0b479ead,499185,card,INSUFFICIENT_FUNDS,56,,0.6827098553326777,low,0.0,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b051c22e,cust_249bf8ac,19197,upi,BANK_TIMEOUT,30,,0.6975455116376476,low,0.32006153878029736,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_543197f6,cust_b7c24e9a,36763,upi,BANK_TIMEOUT,14,,0.45702570803067033,medium,0.1088771184772671,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_e886455c,cust_1aacfc7a,65905,card,BANK_DECLINE,19,,0.8616662565774958,low,0.3924654921252111,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_04bdcefb,cust_9a31a48a,60177,upi,BANK_TIMEOUT,3,,0.9455726081838298,low,0.38173045831181585,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_7f523d43,cust_1197acbe,10705,upi,INSUFFICIENT_FUNDS,24,,0.9216427442848101,low,0.5196477333948137,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_5c01642b,cust_0adcc08a,739392,upi,NETWORK_ERROR,55,,0.7547476739270165,low,0.5241204704656648,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_c32d069a,cust_af6526ae,214408,card,BANK_DECLINE,59,,0.38234586829340145,low,0.7746402042846567,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_21167170,cust_1ca01b00,68444,upi,BANK_TIMEOUT,75,,0.8058313510598533,low,0.29221936735596754,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
